id,session_id,task_id,task_no,score,max_score,users_answer,submission_time,verdict
10397572,356568,9992,5,0,1,{"solution": 9},2019-10-14 11:09:34.47491+00,wrong
10397573,356568,9996,6,0,1,{"solution": 60},2019-10-14 11:11:41.238065+00,wrong
10397574,356568,9998,7,0,1,{"solution": 4},2019-10-14 11:31:09.124832+00,wrong
10397575,356568,10000,8,0,1,{"solution": 16},2019-10-14 11:41:09.289796+00,wrong
10396685,356569,9980,1,0,1,{"solution": 17},2019-10-14 10:51:38.956963+00,wrong
10396686,356569,9983,2,1,1,{"solution": 35},2019-10-14 10:55:59.413185+00,ok
10396687,356569,9987,3,1,1,{"solution": "ECBAD"},2019-10-14 10:59:38.795634+00,ok
10396688,356569,9989,4,0,1,{"solution": 29},2019-10-14 11:04:03.071092+00,wrong
10396689,356569,9992,5,0,1,{"solution": 3},2019-10-14 11:06:44.818136+00,wrong
10396690,356569,9996,6,0,1,{"solution": 18},2019-10-14 11:29:50.474682+00,wrong
10396691,356569,9998,7,1,1,{"solution": 5},2019-10-14 11:21:24.765285+00,ok
10396692,356569,9999,8,1,1,{"solution": 12},2019-10-14 11:25:51.57687+00,ok
10397608,356570,9979,1,1,1,{"solution": 12},2019-10-14 10:54:51.07755+00,ok
10397609,356570,9983,2,0,1,{"solution": 34},2019-10-14 11:17:10.854578+00,wrong
10397610,356570,9987,3,1,1,{"solution": "ECBAD"},2019-10-14 11:01:06.822644+00,ok
10397611,356570,9989,4,0,1,{"solution": 21},2019-10-14 11:21:20.414246+00,wrong
10397612,356570,9993,5,0,1,{"solution": 9},2019-10-14 11:25:09.671728+00,wrong
10397613,356570,9996,6,0,1,{"solution": 60},2019-10-14 11:27:26.117297+00,wrong
10397614,356570,9998,7,0,1,{"solution": 4},2019-10-14 11:45:14.593984+00,wrong
10397615,356570,9999,8,0,1,{"solution": 16},2019-10-14 11:40:13.674173+00,wrong
10396613,356584,9982,1,1,1,{"solution": 18},2019-10-14 10:53:59.370491+00,ok
10396614,356584,9986,2,0,1,{"solution": 33},2019-10-14 10:59:26.208931+00,wrong
10396615,356584,9987,3,1,1,{"solution": "ECBAD"},2019-10-14 11:04:53.66654+00,ok
10396616,356584,9991,4,1,1,{"solution": 29},2019-10-14 11:07:33.068461+00,ok
10396617,356584,9993,5,0,1,{"solution": 3},2019-10-14 11:12:28.608474+00,wrong
10396618,356584,9995,6,0,1,{"solution": 2},2019-10-14 11:17:57.339784+00,wrong
10396619,356584,9998,7,1,1,{"solution": 5},2019-10-14 11:22:58.022846+00,ok
10396620,356584,9999,8,1,1,{"solution": 12},2019-10-14 11:25:55.838981+00,ok
10395277,356586,9979,1,0,1,{"solution": 4},2019-10-14 11:04:49.352154+00,wrong
10395278,356586,9984,2,0,1,{"solution": 5},2019-10-14 11:09:42.354453+00,wrong
10395279,356586,9987,3,1,1,{"solution": "ECBAD"},2019-10-14 10:53:35.847795+00,ok
10395280,356586,9991,4,0,1,{"solution": 22},2019-10-14 11:11:35.387105+00,wrong
10395281,356586,9992,5,0,1,{"solution": 3},2019-10-14 11:14:16.586314+00,wrong
10395282,356586,9995,6,0,1,{"solution": 5},2019-10-14 11:17:56.84016+00,wrong
10395283,356586,9998,7,0,1,{"solution": 2456},2019-10-14 11:02:39.650702+00,wrong
10395284,356586,10002,8,0,1,{"solution": 8},2019-10-14 11:17:27.70206+00,wrong
10396621,356588,9979,1,1,1,{"solution": 12},2019-10-14 11:03:19.443583+00,ok
10396622,356588,9984,2,0,1,{"solution": 39},2019-10-14 11:14:53.601224+00,wrong
10396623,356588,9987,3,1,1,{"solution": "ECBAD"},2019-10-14 11:13:24.792572+00,ok
10396624,356588,9988,4,0,1,,,none
10396625,356588,9992,5,0,1,{"solution": 3},2019-10-14 11:28:57.510945+00,wrong
10396626,356588,9995,6,0,1,,,none
10396627,356588,9998,7,0,1,{"solution": 2},2019-10-14 10:57:44.627839+00,wrong
10396628,356588,10001,8,0,1,{"solution": 28},2019-10-14 11:17:31.738328+00,wrong
10395911,356591,9981,1,0,1,{"solution": 4},2019-10-14 10:53:07.716416+00,wrong
10395912,356591,9984,2,0,1,{"solution": 34},2019-10-14 10:56:05.84777+00,wrong
10395913,356591,9987,3,0,1,{"solution": "ECBDA"},2019-10-14 11:00:19.531322+00,wrong
10395914,356591,9991,4,0,1,{"solution": 22},2019-10-14 11:03:26.92205+00,wrong
10395915,356591,9993,5,0,1,{"solution": 9},2019-10-14 11:04:53.288497+00,wrong
10395916,356591,9994,6,0,1,{"solution": 1},2019-10-14 11:22:21.970441+00,wrong
10395917,356591,9998,7,1,1,{"solution": 5},2019-10-14 11:17:30.588128+00,ok
10395918,356591,10000,8,0,1,{"solution": 20},2019-10-14 11:21:05.341999+00,wrong
10398003,356593,9982,1,0,1,{"solution": 9},2019-10-14 11:03:13.329447+00,wrong
10398004,356593,9984,2,1,1,{"solution": 36},2019-10-14 11:09:02.905647+00,ok
10398005,356593,9987,3,1,1,{"solution": "ECBAD"},2019-10-14 11:36:33.657266+00,ok
10398006,356593,9991,4,1,1,{"solution": 29},2019-10-14 11:27:15.803271+00,ok
10398007,356593,9993,5,0,1,{"solution": 9},2019-10-14 11:16:59.115437+00,wrong
10398008,356593,9997,6,0,1,,,none
10398009,356593,9998,7,1,1,{"solution": 5},2019-10-14 11:39:22.32221+00,ok
10398010,356593,10002,8,0,1,{"solution": 8},2019-10-14 11:22:10.812055+00,wrong
10396054,356596,9979,1,0,1,{"solution": 5},2019-10-14 10:52:40.967657+00,wrong
10396055,356596,9983,2,0,1,{"solution": 44},2019-10-14 11:16:22.139797+00,wrong
10396056,356596,9987,3,0,1,{"solution": "ECABD"},2019-10-14 11:01:27.017009+00,wrong
10396057,356596,9991,4,0,1,{"solution": 22},2019-10-14 11:03:01.957132+00,wrong
10396058,356596,9992,5,0,1,{"solution": 6},2019-10-14 11:19:58.224016+00,wrong
10396059,356596,9997,6,0,1,{"solution": 5},2019-10-14 11:06:23.637508+00,wrong
10396060,356596,9998,7,1,1,{"solution": 5},2019-10-14 11:21:05.370252+00,ok
10396061,356596,9999,8,0,1,{"solution": 26},2019-10-14 11:22:38.050654+00,wrong
10397772,356599,9982,1,0,1,{"solution": 12},2019-10-14 10:56:02.911074+00,wrong
10397773,356599,9984,2,1,1,{"solution": 36},2019-10-14 11:04:12.980901+00,ok
10397774,356599,9987,3,0,1,{"solution": "DCBAE"},2019-10-14 11:18:07.954785+00,wrong
10397775,356599,9990,4,0,1,{"solution": 18},2019-10-14 11:22:15.691311+00,wrong
10397776,356599,9992,5,0,1,{"solution": 9},2019-10-14 11:27:19.976089+00,wrong
10397777,356599,9996,6,0,1,{"solution": 12},2019-10-14 11:33:29.815069+00,wrong
10397778,356599,9998,7,1,1,{"solution": 5},2019-10-14 11:41:01.024043+00,ok
10397779,356599,10000,8,0,1,,,none
10396965,356607,9982,1,0,1,{"solution": 12},2019-10-14 10:54:46.004955+00,wrong
10396966,356607,9985,2,1,1,{"solution": 39},2019-10-14 11:14:36.21036+00,ok
10396967,356607,9987,3,0,1,{"solution": "E-1C-2B-3A-4D-5"},2019-10-14 11:17:05.560976+00,wrong
10396968,356607,9989,4,0,1,{"solution": 26},2019-10-14 11:31:13.611944+00,wrong
10396969,356607,9993,5,0,1,{"solution": 9},2019-10-14 11:32:36.889737+00,wrong
10396970,356607,9997,6,0,1,{"solution": 50},2019-10-14 11:35:41.116694+00,wrong
10396971,356607,9998,7,1,1,{"solution": 5},2019-10-14 11:36:22.704905+00,ok
10396972,356607,10002,8,0,1,{"solution": 28},2019-10-14 11:04:18.336477+00,wrong
10396973,356618,9981,1,0,1,{"solution": 4},2019-10-14 10:56:06.395301+00,wrong
10396974,356618,9983,2,0,1,{"solution": 4},2019-10-14 11:01:41.537198+00,wrong
10396975,356618,9987,3,0,1,{"solution": "BCAD"},2019-10-14 11:07:46.898991+00,wrong
10396976,356618,9988,4,0,1,{"solution": 30},2019-10-14 11:13:53.165276+00,wrong
10396977,356618,9992,5,0,1,{"solution": 6},2019-10-14 11:19:15.867505+00,wrong
10396978,356618,9994,6,0,1,{"solution": 1},2019-10-14 11:29:39.228724+00,wrong
10396979,356618,9998,7,0,1,{"solution": 8},2019-10-14 11:31:50.869751+00,wrong
10396980,356618,10001,8,0,1,{"solution": 7},2019-10-14 11:36:39.871945+00,wrong
10398525,357042,9981,1,0,1,{"solution": 8},2019-10-14 11:53:41.234054+00,wrong
10398526,357042,9984,2,1,1,{"solution": 36},2019-10-14 11:55:25.949643+00,ok
10398527,357042,9987,3,1,1,{"solution": "ECBAD"},2019-10-14 11:56:46.802585+00,ok
10398528,357042,9989,4,0,1,,,none
10398529,357042,9993,5,0,1,,,none
10398530,357042,9997,6,0,1,,,none
10398531,357042,9998,7,0,1,,,none
10398532,357042,10000,8,0,1,,,none
10400940,357149,9981,1,0,1,{"solution": 5},2019-10-14 12:09:34.759573+00,wrong
10400941,357149,9983,2,0,1,,,none
10400942,357149,9987,3,0,1,,,none
10400943,357149,9991,4,0,1,{"solution": 5},2019-10-14 12:09:40.427701+00,wrong
10400944,357149,9992,5,0,1,,,none
10400945,357149,9995,6,0,1,{"solution": 5},2019-10-14 12:09:37.609046+00,wrong
10400946,357149,9998,7,0,1,,,none
10400947,357149,9999,8,0,1,,,none
10404438,357154,9981,1,0,1,{"solution": 4},2019-10-14 12:12:24.289565+00,wrong
10404439,357154,9983,2,1,1,{"solution": 35},2019-10-14 12:17:35.108697+00,ok
10404440,357154,9987,3,0,1,{"solution": "DABCE"},2019-10-14 12:25:05.919264+00,wrong
10404441,357154,9989,4,0,1,{"solution": 25},2019-10-14 12:56:42.373701+00,wrong
10404442,357154,9992,5,0,1,{"solution": 3},2019-10-14 12:30:12.023053+00,wrong
10404443,357154,9994,6,1,1,{"solution": 3},2019-10-14 12:48:54.108405+00,ok
10404444,357154,9998,7,1,1,{"solution": 5},2019-10-14 12:37:28.759967+00,ok
10404445,357154,9999,8,1,1,{"solution": 12},2019-10-14 12:41:46.952234+00,ok
10405147,357161,9982,1,0,1,,,none
10405148,357161,9984,2,0,1,,,none
10405149,357161,9987,3,0,1,,,none
10405150,357161,9989,4,0,1,,,none
10405151,357161,9993,5,0,1,,,none
10405152,357161,9995,6,0,1,,,none
10405153,357161,9998,7,0,1,,,none
10405154,357161,10002,8,0,1,,,none
10403966,357167,9981,1,0,1,,,none
10403967,357167,9986,2,0,1,,,none
10403968,357167,9987,3,0,1,,,none
10403969,357167,9989,4,0,1,,,none
10403970,357167,9993,5,0,1,,,none
10403971,357167,9997,6,0,1,,,none
10403972,357167,9998,7,0,1,,,none
10403973,357167,10002,8,0,1,,,none
10405567,357168,9982,1,1,1,{"solution": 18},2019-10-14 13:06:18.715618+00,ok
10405568,357168,9983,2,1,1,{"solution": 35},2019-10-14 13:06:21.187154+00,ok
10405569,357168,9987,3,1,1,{"solution": "ECBAD"},2019-10-14 13:06:22.617439+00,ok
10405570,357168,9988,4,0,1,{"solution": 33},2019-10-14 13:06:24.3079+00,wrong
10405571,357168,9993,5,0,1,{"solution": 9},2019-10-14 13:06:27.117393+00,wrong
10405572,357168,9996,6,1,1,{"solution": 1},2019-10-14 13:06:28.841223+00,ok
10405573,357168,9998,7,1,1,{"solution": 5},2019-10-14 13:06:31.28051+00,ok
10405574,357168,9999,8,1,1,{"solution": 12},2019-10-14 13:06:47.895792+00,ok
10405826,357169,9982,1,1,1,{"solution": 18},2019-10-14 13:06:26.310565+00,ok
10405827,357169,9986,2,1,1,{"solution": 37},2019-10-14 13:06:27.45517+00,ok
10405828,357169,9987,3,1,1,{"solution": "ECBAD"},2019-10-14 13:06:28.547256+00,ok
10405829,357169,9988,4,0,1,{"solution": 33},2019-10-14 13:07:03.624686+00,wrong
10405830,357169,9992,5,1,1,{"solution": 7},2019-10-14 13:07:05.593336+00,ok
10405831,357169,9996,6,1,1,{"solution": 1},2019-10-14 13:07:06.472207+00,ok
10405832,357169,9998,7,1,1,{"solution": 5},2019-10-14 13:07:08.414679+00,ok
10405833,357169,10000,8,0,1,{"solution": 1},2019-10-14 13:07:48.775053+00,wrong
10405351,357170,9979,1,0,1,{"solution": 7},2019-10-14 12:17:42.901606+00,wrong
10405352,357170,9985,2,1,1,{"solution": 39},2019-10-14 12:24:42.495404+00,ok
10405353,357170,9987,3,0,1,{"solution": "ACBDE"},2019-10-14 12:36:05.796522+00,wrong
10405354,357170,9991,4,0,1,{"solution": 22},2019-10-14 12:39:38.946409+00,wrong
10405355,357170,9993,5,0,1,,,none
10405356,357170,9994,6,0,1,{"solution": 39},2019-10-14 12:58:12.89575+00,wrong
10405357,357170,9998,7,0,1,{"solution": 8},2019-10-14 13:02:55.850189+00,wrong
10405358,357170,10001,8,0,1,{"solution": 16},2019-10-14 13:05:37.341489+00,wrong
10404454,357171,9980,1,0,1,,,none
10404455,357171,9985,2,0,1,,,none
10404456,357171,9987,3,0,1,,,none
10404457,357171,9991,4,0,1,,,none
10404458,357171,9993,5,0,1,,,none
10404459,357171,9994,6,0,1,,,none
10404460,357171,9998,7,0,1,,,none
10404461,357171,10001,8,0,1,,,none
10404821,357172,9979,1,0,1,,,none
10404822,357172,9984,2,0,1,,,none
10404823,357172,9987,3,0,1,,,none
10404824,357172,9989,4,0,1,,,none
10404825,357172,9992,5,0,1,,,none
10404826,357172,9994,6,0,1,,,none
10404827,357172,9998,7,0,1,,,none
10404828,357172,10000,8,0,1,,,none
10404462,357173,9979,1,1,1,{"solution": 12},2019-10-14 12:21:11.080631+00,ok
10404463,357173,9983,2,0,1,{"solution": 6},2019-10-14 12:23:25.127602+00,wrong
10404464,357173,9987,3,0,1,{"solution": "DABCE"},2019-10-14 12:29:54.30785+00,wrong
10404465,357173,9988,4,0,1,{"solution": 30},2019-10-14 12:34:36.819512+00,wrong
10404466,357173,9992,5,0,1,{"solution": 9},2019-10-14 12:50:38.464748+00,wrong
10404467,357173,9994,6,0,1,{"solution": 56},2019-10-14 12:55:20.566335+00,wrong
10404468,357173,9998,7,1,1,{"solution": 5},2019-10-14 12:43:23.825682+00,ok
10404469,357173,10001,8,0,1,,,none
10404266,357174,9980,1,0,1,{"solution": 4},2019-10-14 12:47:00.798775+00,wrong
10404267,357174,9983,2,1,1,{"solution": 35},2019-10-14 12:47:03.564491+00,ok
10404268,357174,9987,3,0,1,{"solution": "DBACE"},2019-10-14 12:47:05.30106+00,wrong
10404269,357174,9991,4,0,1,{"solution": 28},2019-10-14 12:47:06.39086+00,wrong
10404270,357174,9993,5,0,1,{"solution": 9},2019-10-14 12:47:07.65156+00,wrong
10404271,357174,9995,6,1,1,{"solution": 4},2019-10-14 12:47:08.758416+00,ok
10404272,357174,9998,7,0,1,{"solution": 4},2019-10-14 12:47:10.553196+00,wrong
10404273,357174,10002,8,1,1,{"solution": 14},2019-10-14 12:54:18.789782+00,ok
10404622,357175,9980,1,1,1,{"solution": 8},2019-10-14 12:52:05.505465+00,ok
10404623,357175,9985,2,1,1,{"solution": 39},2019-10-14 12:52:08.130911+00,ok
10404624,357175,9987,3,0,1,{"solution": "DABCE"},2019-10-14 12:52:10.024245+00,wrong
10404625,357175,9990,4,0,1,{"solution": 33},2019-10-14 12:52:12.037721+00,wrong
10404626,357175,9992,5,0,1,{"solution": 9},2019-10-14 12:52:13.285305+00,wrong
10404627,357175,9996,6,0,1,{"solution": 3},2019-10-14 12:56:51.089065+00,wrong
10404628,357175,9998,7,1,1,{"solution": 5},2019-10-14 12:52:57.486756+00,ok
10404629,357175,9999,8,1,1,{"solution": 12},2019-10-14 12:59:07.746703+00,ok
10404781,357178,9979,1,1,1,{"solution": 12},2019-10-14 12:15:13.321886+00,ok
10404782,357178,9983,2,1,1,{"solution": 35},2019-10-14 12:19:58.983925+00,ok
10404783,357178,9987,3,1,1,{"solution": "ECBAD"},2019-10-14 12:29:43.150256+00,ok
10404784,357178,9989,4,1,1,{"solution": 27},2019-10-14 12:35:21.061761+00,ok
10404785,357178,9993,5,1,1,{"solution": 5},2019-10-14 12:44:07.835173+00,ok
10404786,357178,9996,6,1,1,{"solution": 1},2019-10-14 12:51:23.967815+00,ok
10404787,357178,9998,7,0,1,{"solution": 2},2019-10-14 12:57:17.367274+00,wrong
10404788,357178,10001,8,1,1,{"solution": 8},2019-10-14 13:00:47.131211+00,ok
10404194,357180,9982,1,0,1,,,none
10404195,357180,9983,2,0,1,,,none
10404196,357180,9987,3,0,1,,,none
10404197,357180,9990,4,0,1,,,none
10404198,357180,9993,5,0,1,,,none
10404199,357180,9994,6,0,1,,,none
10404200,357180,9998,7,0,1,,,none
10404201,357180,10000,8,0,1,,,none
10405359,357183,9979,1,0,1,{"solution": 14},2019-10-14 12:40:58.25203+00,wrong
10405360,357183,9986,2,0,1,{"solution": 33},2019-10-14 12:41:00.718441+00,wrong
10405361,357183,9987,3,0,1,{"solution": "DBACE"},2019-10-14 12:41:03.956422+00,wrong
10405362,357183,9988,4,0,1,{"solution": 23},2019-10-14 12:47:16.189608+00,wrong
10405363,357183,9993,5,1,1,{"solution": 5},2019-10-14 12:54:36.873721+00,ok
10405364,357183,9997,6,0,1,{"solution": 14},2019-10-14 12:42:58.060892+00,wrong
10405365,357183,9998,7,1,1,{"solution": 5},2019-10-14 13:00:41.527735+00,ok
10405366,357183,10000,8,0,1,{"solution": 11},2019-10-14 13:05:18.101756+00,wrong
10404829,357184,9981,1,0,1,{"solution": 6},2019-10-14 12:39:18.278817+00,wrong
10404830,357184,9984,2,0,1,{"solution": 21},2019-10-14 12:57:47.337959+00,wrong
10404831,357184,9987,3,0,1,{"solution": "BDECA"},2019-10-14 12:53:18.277909+00,wrong
10404832,357184,9988,4,0,1,{"solution": 30},2019-10-14 13:00:31.058551+00,wrong
10404833,357184,9992,5,1,1,{"solution": 7},2019-10-14 12:56:54.836023+00,ok
10404834,357184,9995,6,0,1,{"solution": 10},2019-10-14 12:39:28.651588+00,wrong
10404835,357184,9998,7,1,1,{"solution": 5},2019-10-14 12:40:47.897495+00,ok
10404836,357184,10000,8,0,1,{"solution": 11},2019-10-14 13:02:55.414691+00,wrong
10405962,357185,9981,1,0,1,{"solution": 8},2019-10-14 12:17:44.942587+00,wrong
10405963,357185,9984,2,1,1,{"solution": 36},2019-10-14 12:30:55.422853+00,ok
10405964,357185,9987,3,0,1,{"solution": "EBCAD"},2019-10-14 12:43:19.265073+00,wrong
10405965,357185,9988,4,0,1,{"solution": 22},2019-10-14 13:07:35.180148+00,wrong
10405966,357185,9992,5,0,1,{"solution": 24},2019-10-14 13:09:45.036386+00,wrong
10405967,357185,9997,6,0,1,,,none
10405968,357185,9998,7,0,1,,,none
10405969,357185,10001,8,0,1,{"solution": 11},2019-10-14 13:12:19.950862+00,wrong
10405970,357187,9982,1,0,1,{"solution": 16},2019-10-14 12:53:38.586675+00,wrong
10405971,357187,9986,2,0,1,{"solution": 38},2019-10-14 12:53:41.852688+00,wrong
10405972,357187,9987,3,0,1,{"solution": "EBCAD"},2019-10-14 12:53:43.94895+00,wrong
10405973,357187,9989,4,0,1,{"solution": 22},2019-10-14 13:05:34.146174+00,wrong
10405974,357187,9992,5,0,1,{"solution": 9},2019-10-14 12:54:01.541794+00,wrong
10405975,357187,9995,6,0,1,{"solution": 43},2019-10-14 13:11:51.681011+00,wrong
10405976,357187,9998,7,1,1,{"solution": 5},2019-10-14 13:11:37.430873+00,ok
10405977,357187,10001,8,0,1,{"solution": 32},2019-10-14 13:09:47.353294+00,wrong
10404330,357189,9980,1,0,1,{"solution": 5},2019-10-14 12:35:50.737833+00,wrong
10404331,357189,9986,2,0,1,{"solution": 2},2019-10-14 12:53:32.390709+00,wrong
10404332,357189,9987,3,0,1,{"solution": "DABCE"},2019-10-14 12:35:44.568965+00,wrong
10404333,357189,9990,4,0,1,{"solution": 58},2019-10-14 12:35:40.18033+00,wrong
10404334,357189,9992,5,0,1,{"solution": 6},2019-10-14 12:44:25.985392+00,wrong
10404335,357189,9994,6,0,1,{"solution": 52},2019-10-14 12:35:54.878788+00,wrong
10404336,357189,9998,7,1,1,{"solution": 5},2019-10-14 12:52:15.331365+00,ok
10404337,357189,9999,8,0,1,{"solution": 14},2019-10-14 12:39:16.589609+00,wrong
10404917,357190,9982,1,0,1,,,none
10404918,357190,9983,2,0,1,,,none
10404919,357190,9987,3,0,1,,,none
10404920,357190,9989,4,0,1,,,none
10404921,357190,9993,5,0,1,,,none
10404922,357190,9995,6,0,1,,,none
10404923,357190,9998,7,0,1,,,none
10404924,357190,10002,8,0,1,,,none
10405423,357191,9979,1,0,1,,,none
10405424,357191,9984,2,0,1,,,none
10405425,357191,9987,3,0,1,,,none
10405426,357191,9988,4,0,1,,,none
10405427,357191,9993,5,0,1,,,none
10405428,357191,9995,6,0,1,,,none
10405429,357191,9998,7,0,1,,,none
10405430,357191,10001,8,0,1,,,none
10405171,357192,9980,1,1,1,{"solution": 8},2019-10-14 12:42:32.648871+00,ok
10405172,357192,9983,2,0,1,{"solution": 13},2019-10-14 13:04:39.928709+00,wrong
10405173,357192,9987,3,0,1,{"solution": "EACBD"},2019-10-14 12:47:39.727916+00,wrong
10405174,357192,9990,4,0,1,{"solution": 35},2019-10-14 12:42:42.273261+00,wrong
10405175,357192,9992,5,0,1,{"solution": 9},2019-10-14 12:42:45.088512+00,wrong
10405176,357192,9997,6,0,1,{"solution": 58},2019-10-14 12:55:23.403762+00,wrong
10405177,357192,9998,7,0,1,{"solution": 8},2019-10-14 12:42:48.37753+00,wrong
10405178,357192,10000,8,0,1,{"solution": 14},2019-10-14 13:04:19.024154+00,wrong
10403974,357196,9979,1,0,1,{"solution": 2},2019-10-14 12:44:00.982268+00,wrong
10403975,357196,9986,2,1,1,{"solution": 37},2019-10-14 12:44:02.888579+00,ok
10403976,357196,9987,3,1,1,{"solution": "ECBAD"},2019-10-14 12:44:04.032195+00,ok
10403977,357196,9991,4,0,1,{"solution": 30},2019-10-14 12:44:04.905548+00,wrong
10403978,357196,9992,5,0,1,{"solution": 2},2019-10-14 12:44:05.96763+00,wrong
10403979,357196,9997,6,0,1,{"solution": 6},2019-10-14 12:43:57.427551+00,wrong
10403980,357196,9998,7,0,1,{"solution": 1},2019-10-14 12:44:52.570983+00,wrong
10403981,357196,9999,8,0,1,{"solution": 14},2019-10-14 12:46:39.12205+00,wrong
10404789,357203,9979,1,1,1,{"solution": 12},2019-10-14 12:16:43.501852+00,ok
10404790,357203,9983,2,0,1,{"solution": 36},2019-10-14 12:26:43.684724+00,wrong
10404791,357203,9987,3,0,1,{"solution": "АСВДЕ"},2019-10-14 12:29:54.098346+00,wrong
10404792,357203,9990,4,0,1,{"solution": 25},2019-10-14 12:38:02.786366+00,wrong
10404793,357203,9993,5,0,1,{"solution": 9},2019-10-14 12:43:08.571245+00,wrong
10404794,357203,9996,6,0,1,{"solution": 12},2019-10-14 12:47:43.663541+00,wrong
10404795,357203,9998,7,0,1,{"solution": 9},2019-10-14 12:55:28.93075+00,wrong
10404796,357203,10000,8,0,1,,,none
10404646,357204,9979,1,0,1,,,none
10404647,357204,9985,2,0,1,,,none
10404648,357204,9987,3,0,1,,,none
10404649,357204,9990,4,0,1,,,none
10404650,357204,9992,5,0,1,,,none
10404651,357204,9997,6,0,1,,,none
10404652,357204,9998,7,0,1,,,none
10404653,357204,10000,8,0,1,,,none
10404470,357208,9982,1,0,1,,,none
10404471,357208,9983,2,0,1,,,none
10404472,357208,9987,3,0,1,,,none
10404473,357208,9990,4,0,1,,,none
10404474,357208,9992,5,0,1,,,none
10404475,357208,9995,6,0,1,,,none
10404476,357208,9998,7,0,1,,,none
10404477,357208,10002,8,0,1,,,none
10404338,357210,9979,1,1,1,{"solution": 12},2019-10-14 12:53:18.491254+00,ok
10404339,357210,9986,2,0,1,{"solution": 44},2019-10-14 12:53:27.432956+00,wrong
10404340,357210,9987,3,0,1,{"solution": "dbace"},2019-10-14 12:53:32.416959+00,wrong
10404341,357210,9988,4,0,1,{"solution": 22},2019-10-14 12:53:38.871247+00,wrong
10404342,357210,9992,5,1,1,{"solution": 7},2019-10-14 12:53:42.697179+00,ok
10404343,357210,9994,6,0,1,{"solution": 2},2019-10-14 12:53:47.296377+00,wrong
10404344,357210,9998,7,0,1,{"solution": 3},2019-10-14 12:53:49.595065+00,wrong
10404345,357210,9999,8,0,1,{"solution": 10},2019-10-14 12:53:51.513758+00,wrong
10404346,357213,9980,1,0,1,,,none
10404347,357213,9983,2,0,1,,,none
10404348,357213,9987,3,0,1,,,none
10404349,357213,9988,4,0,1,,,none
10404350,357213,9993,5,0,1,,,none
